ISBN10,ISBN13,Title,Author,Cover,Publisher,Pages,,
66211697,9.78007E+12,Bonjour Tristesse,Francoise Sagan,http://www.openisbn.com/cover/0066211697_72.jpg,Harper Perennial,144,,
080500503X,9.78081E+12,Curious Affair Of The Third Dog: An Inspector Henry Tibbett Mystery,Patricia Moyes,http://www.openisbn.com/cover/080500503X_72.jpg,Holt Paperbacks,224,,
345340418,9.78035E+12,Death In A Tenured Position (Kate Fansler Novels),Amanda Cross,http://www.openisbn.com/cover/0345340418_72.jpg,Ballantine Books,208,,
671455257,9.78067E+12,Murder Against The Grain,Emma Lathen,http://www.openisbn.com/cover/0671455257_72.jpg,Pocket,0,,
802138039,9.7808E+12,Priority,Iselin C. Hermann,,,,,
60907967,9.78006E+12,Lowell Offering: Writings By New England Mill Women,,,,,,
449211479,9.78045E+12,SOURCE,JAMES A. MICHENER,http://www.openisbn.com/cover/0449211479_72.jpg,Ballantine,0,,
449134040,9.78045E+12,The Dreadful Lemon Sky,John D. MacDonald,http://www.openisbn.com/cover/0449134040_72.jpg,Fawcett,0,,
1569800677,9.78157E+12,Hollywood Lesbians,Boze Hadleigh,http://www.openisbn.com/cover/1569800677_72.jpg,Barricade Books,384,,
345330145,9.78035E+12,Puppet Masters,Robert A. Heinlein,http://www.openisbn.com/cover/0345330145_72.jpg,Del Rey,352,,
671720082,9.78067E+12,Man Kzin Wars III,Larry Niven,http://www.openisbn.com/cover/0671720082_72.jpg,Baen,310,,
449237613,9.78045E+12,Hawaii,James A. Michener,http://www.openisbn.com/cover/0449237613_72.jpg,Fawcett,1139,,
345332857,9.78035E+12,Bloodhype,Alan Dean Foster,http://www.openisbn.com/cover/0345332857_72.jpg,Del Rey,249,,
671698516,9.78067E+12,The Lizard War,John Dalmas,http://www.openisbn.com/cover/0671698516_72.jpg,Baen Books,320,,
812536460,9.78081E+12,King And Emperor (Hammer And The Cross),Harry Harrison,http://www.openisbn.com/cover/0812536460_72.jpg,Tor Fantasy,480,,
385333781,9.78039E+12,Player Piano: A Novel,Kurt Vonnegut,http://www.openisbn.com/cover/0385333781_72.jpg,Dial Press Trade Paperback,352,,
380720884,9.78038E+12,Rage Of A Demon King: Book Three Of The Serpentwar Saga (Serpentwar Saga ,,,,,,
671644211,9.78067E+12,Way Of The Samurai (Musashi,,,,,,
553158899,9.78055E+12,Zorba The Hutt's Revenge (Star Wars),Paul Davids,,,,,
441908721,9.78044E+12,The Woods Out Back (The Spearwielder's Tale),R. A. Salvatore,http://www.openisbn.com/cover/0441908721_72.jpg,Ace,352,,
515126985,9.78052E+12,In Danger's Path (The Corps,,,,,,
671578553,9.78067E+12,Worlds Of Honor (Honorverse),David Weber,http://www.openisbn.com/cover/0671578553_72.jpg,Baen,416,,
345371976,9.78035E+12,The World At The End Of Time,Fredrik Pohl,http://www.openisbn.com/cover/0345371976_72.jpg,Del Rey,407,,
886775647,9.78089E+12,Countermeasures (Forbidden Borders #3),W. Michael Gear,http://www.openisbn.com/cover/0886775647_72.jpg,DAW,720,,
802313167,9.7808E+12,The Great Irish Famine (Thomas Davis Lecture Series),Cathal Poirteir,http://www.openisbn.com/cover/0802313167_72.jpg,Dufour Editions,283,,
312088353,9.78031E+12,Latin Moon In Manhattan: A Novel (Stonewall Inn Editions),Jaime Manrique,http://www.openisbn.com/cover/0312088353_72.jpg,St. Martin's Griffin,212,,
553232894,9.78055E+12,Bodily Harm,Margaret Eleanor Atwood,http://www.openisbn.com/cover/0553232894_72.jpg,Bantam Books,0,,
60932902,9.78006E+12,Genome: The Autobiography Of A Species In 23 Chapters,Matt Ridley,http://www.openisbn.com/cover/0060932902_72.jpg,Harper Perennial,352,,
609606077,9.78061E+12,Life And Def : Sex,,,,,,
306804751,9.78031E+12,Murder,,,,,,
394505050,9.78039E+12,The Covenant: A Novel,James A. Michener,http://www.openisbn.com/cover/0394505050_72.jpg,Random House,877,,
878579109,9.78088E+12,Pilgrimage: A Memoir Of Poland And Rome,James A. Michener,,,,,
743205677,9.78074E+12,The Heart Of The Soul : Emotional Awareness,Gary Zukav,,,,,
805047360,9.78081E+12,Go The Way Your Blood Beats: An Anthology Of Lesbian And Gay Fiction By African-American Writers,Shawn Stewart Ruff,http://www.openisbn.com/cover/0805047360_72.jpg,Henry Holt &amp; Co,544,,
743222946,9.78074E+12,At Swim,,,,,,
439376068,9.78044E+12,The Adventures Of Super Diaper Baby,George Beard,,,,,
525457453,9.78053E+12,Dogs Have The Strangest Friends: &amp; Other True Stories Of Animal Feelings,Shirley Felts,,,,,
60960809,9.78006E+12,The Movie Lover's Guide To New York: The Ultimate Guide To Movie New York- An Inside Look At Over 25 Attractions From Motion Picture Past And Present,Richard Alleman,http://www.openisbn.com/cover/0060960809_72.jpg,Harpercollins,327,,
375801766,9.78038E+12,I Was A Rat!,Philip Pullman,http://www.openisbn.com/cover/0375801766_72.jpg,Knopf Books For Young Readers,176,,
805054537,9.78081E+12,This Side Of Brightness: A Novel,Colum McCann,http://www.openisbn.com/cover/0805054537_72.jpg,Holt Paperbacks,302,,
312110529,9.78031E+12,Sacred Lips Of The Bronx,Douglas Sadownick,http://www.openisbn.com/cover/0312110529_72.jpg,St Martins Pr,307,,
525093303,9.78053E+12,The Dione Lucas Book Of Natural French Cooking,Marion Gorman,http://www.openisbn.com/cover/0525093303_72.jpg,Dutton,302,,
671633635,9.78067E+12,Early Summer Garden (Burpee's American Harvest Cookbooks),Perla Meyers,http://www.openisbn.com/cover/0671633635_72.jpg,Fireside,125,,
671678051,9.78067E+12,Kathy Cooks: Vegetarian,,,,,,
452262704,9.78045E+12,Sports Illustrated Backpacking: A Complete Guide (Sports Illustrated Winner's Circle Books),Jack McDowell,http://www.openisbn.com/cover/0452262704_72.jpg,Sports Illustrated,222,,
688155162,9.78069E+12,Taming It Down: A Novel,Kim Mclarin,http://www.openisbn.com/cover/0688155162_72.jpg,William Morrow,320,,
60959622,9.78006E+12,You Just Don't Understand: Women And Men In Conversation,Deborah Tannen,http://www.openisbn.com/cover/0060959622_72.jpg,William Morrow Paperbacks,352,,
385266367,9.78039E+12,A Fire In The Mind: The Life Of Joseph Campbell,Stephen Larsen,http://www.openisbn.com/cover/0385266367_72.jpg,Anchor,636,,
140178724,9.78014E+12,Was,Geoff Ryman,http://www.openisbn.com/cover/0140178724_72.jpg,Penguin (Non-Classics),384,,
195030680,9.7802E+12,Abroad: British Literary Traveling Between The Wars,Paul Fussell,http://www.openisbn.com/cover/0195030680_72.jpg,Oxford University Press,,,
670882070,9.78067E+12,Blood Acre,Peter Landesman,http://www.openisbn.com/cover/0670882070_72.jpg,Viking Adult,272,,
395957826,9.7804E+12,The Long Falling,Keith Ridgway,http://www.openisbn.com/cover/0395957826_72.jpg,Mariner Books,320,,
156505150,9.78016E+12,Let The Dead Bury Their Dead (Harvest American Writing Series),Randall Kenan,http://www.openisbn.com/cover/0156505150_72.jpg,Mariner Books,348,,
854491872,9.78085E+12,The Colonist,Michael Schmidt,http://www.openisbn.com/cover/0854491872_72.jpg,Heretic Books,125,,
451623797,9.78045E+12,From Bonsai To Levis: When West Meets East (Mentor),George Fields,http://www.openisbn.com/cover/0451623797_72.jpg,Signet,247,,
1568362641,9.78157E+12,Good Morning,,,,,,
393039870,9.78039E+12,How To Care For Your Parents: A Practical Guide To Eldercare,Nora Levin,http://www.openisbn.com/cover/0393039870_72.jpg,W. W. Norton &amp; Company,271,,
140077715,9.78014E+12,Emily Dickinson Is Dead: A Homer Kelly Mystery,Jane Langton,http://www.openisbn.com/cover/0140077715_72.jpg,Penguin (Non-Classics),256,,
425153797,9.78043E+12,Men In Black,Scott Spencer,http://www.openisbn.com/cover/0425153797_72.jpg,Berkley,338,,
671740504,9.78067E+12,DEVIL IN A BLUE DRESS: An Easy Rawlins Mystery,Walter Mosley,http://www.openisbn.com/cover/0671740504_72.jpg,Pocket,215,,
553293915,9.78055E+12,Kat's Cradle (Kat Colorado Mysteries),Karen Kijewski,http://www.openisbn.com/cover/0553293915_72.jpg,Crimeline,316,,
671016717,9.78067E+12,Blue Blood (Ivy League Mysteries),Pamela Thomas-Graham,http://www.openisbn.com/cover/0671016717_72.jpg,Pocket Books,320,,
394710932,9.78039E+12,Kind And Usual Punishment,Jessica Mitford,http://www.openisbn.com/cover/0394710932_72.jpg,Vintage,373,,
449203158,9.78045E+12,Chesapeake,James A. Michener,http://www.openisbn.com/cover/0449203158_72.jpg,Fawcett,1083,,
156806754,9.78016E+12,E.E.Cummings: A Selection Of Poems,E. E. Cummings,http://www.openisbn.com/cover/0156806754_72.jpg,Harcourt,0,,
671746480,9.78067E+12,Power Hungry (Star Trek The Next Generation,,,,,,
671743880,9.78067E+12,Encounter At Farpoint (Star Trek: The Next Generation),David Gerrold,,,,,
671739182,9.78067E+12,A Flag Full Of Stars (Star Trek,,,,,,
067152044X,9.78067E+12,Ragnarok (Star Trek Voyager,,,,,,
553241745,9.78055E+12,World Without End,Joe Haldeman,http://www.openisbn.com/cover/0553241745_72.jpg,Spectra,0,,
671880306,9.78067E+12,The Big Game (Star Trek Deep Space Nine,,,,,,
553121111,9.78055E+12,Star Trek 9,James Blish,http://www.openisbn.com/cover/0553121111_72.jpg,Bantam Books,0,,
671709704,9.78067E+12,Boogeymen (Star Trek: The Next Generation,,,,,,
671520466,9.78067E+12,Violations (Star Trek Voyager,,,,,,
671506048,9.78067E+12,The Search (Star Trek Deep Space Nine),Diane Carey,,,,,
451129474,9.78045E+12,The Best Of Trek,,,,,,
671882678,9.78067E+12,Descent (Star Trek: The Next Generation),Diane Carey,,,,,
671520962,9.78067E+12,The Escape (Star Trek Voyager,,,,,,
671520482,9.78067E+12,Incident At Arbuk (Star Trek Voyager,,,,,,
671797042,9.78067E+12,Sins Of Commission (Star Trek The Next Generation,,,,,,
671453580,9.78067E+12,The Klingon Gambit (Star Trek,,,,,,
671537830,9.78067E+12,The Murdered Sun (Star Trek Voyager,,,,,,
671881167,9.78067E+12,Warchild (Star Trek Deep Space Nine,,,,,,
671872753,9.78067E+12,Bloodletter (Star Trek Deep Space Nine,,,,,,
671568116,9.78067E+12,Objective: Bajor (Star Trek: Deep Space Nine),John Peel,http://www.openisbn.com/cover/0671568116_72.jpg,Star Trek,278,,
671549170,9.78067E+12,Rogue Saucer (Star Trek The Next Generation,,,,,,
671520474,9.78067E+12,The Captain's Daughter (Star Trek,,,,,,
671658158,9.78067E+12,The Pandora Principle (Star Trek,,,,,,
671741403,9.78067E+12,The Captain's Honor (Star Trek The Next Generation,,,,,,
067151914X,9.78067E+12,Caretaker (Star Trek Voyager,,,,,,
553241702,9.78055E+12,The Galactic Whirlpool (Star Trek),David Gerrold,http://www.openisbn.com/cover/0553241702_72.jpg,Spectra,240,,
067179065X,9.78067E+12,Probe (Star Trek),Margeret Wander Bonanno,http://www.openisbn.com/cover/067179065X_72.jpg,Star Trek,344,,
345272129,9.78035E+12,Star Trek Log Ten / 10,Alan Dean Foster,,,,,
671705601,9.78067E+12,Exiles (Star Trek The Next Generation,,,,,,
671501054,9.78067E+12,The Last Stand (Star Trek: The Next Generation,,,,,,
671746472,9.78067E+12,Strike Zone (Star Trek The Next Generation,,,,,,
671524887,9.78067E+12,Killing Time (Star Trek,,,,,,
671798588,9.78067E+12,Emissary (Star Trek Deep Space Nine,,,,,,
671879979,9.78067E+12,The Romulan Stratagem (Star Trek The Next Generation,,,,,,
60916095,9.78006E+12,Think On These Things,Jiddu Krishnamurti,http://www.openisbn.com/cover/0060916095_72.jpg,HarperOne,272,,
449005127,9.78045E+12,Eyes,Joseph Glass,http://www.openisbn.com/cover/0449005127_72.jpg,Fawcett,354,,
374520763,9.78037E+12,A Meeting By The River,Christopher Isherwood,http://www.openisbn.com/cover/0374520763_72.jpg,Farrar,,,
671741438,9.78067E+12,Gulliver's Fugitives (Star Trek: The Next Generation,,,,,,
671666622,9.78067E+12,Home Is The Hunter (Star Trek,,,,,,
671465430,9.78067E+12,The Trellisane Confrontation (Star Trek,,,,,,
1884907873,9.78188E+12,A Heritage Of Passion,Elizabeth Bright,http://www.openisbn.com/cover/1884907873_72.jpg,Paradise Press,279,,
449221202,9.78045E+12,Aftershock,Chuck Scarborough,http://www.openisbn.com/cover/0449221202_72.jpg,Fawcett,0,,
034536998X,9.78035E+12,The Players Come Again (Kate Fansler Novels),Amanda Cross,http://www.openisbn.com/cover/034536998X_72.jpg,Fawcett,240,,
671864165,9.78067E+12,Acts Of Faith: Daily Meditations For People Of Color,Iyanla Vanzant,http://www.openisbn.com/cover/0671864165_72.jpg,Touchstone,400,,
158613101X,9.78159E+12,Zhuan Falun (Revolving The Law Wheel),Hongzhi Li,http://www.openisbn.com/cover/158613101X_72.jpg,Universe Pub Ny Corp,360,,
767905040,9.78077E+12,The Case Against Lawyers,Catherine Crier,http://www.openisbn.com/cover/0767905040_72.jpg,Broadway,256,,
802131379,9.7808E+12,Last Exit To Brooklyn (An Evergreen Book),Hubert Selby Jr.,http://www.openisbn.com/cover/0802131379_72.jpg,Grove Press,320,,
380788756,9.78038E+12,Baltimore Blues (Tess Monaghan Mysteries),Laura Lippman,http://www.openisbn.com/cover/0380788756_72.jpg,Avon,304,,
553560727,9.78055E+12,Brilliant Madness: Living With Manic Depressive Illness,Patty Duke,,,,,
515113522,9.78052E+12,Backstage Passes,Angela Bowie,,,,,
451452356,9.78045E+12,A Sword For A Dragon (Bazil Broketail),Christopher Rowley,http://www.openisbn.com/cover/0451452356_72.jpg,Roc,480,,
689835558,9.78069E+12,Nell Dunne: Ellis Island,,,,,,
752843753,9.78075E+12,Making The Cut (Carl McCadden Mysteries),Jim Lusby,http://www.openisbn.com/cover/0752843753_72.jpg,Orion Publishing,320,,
874777992,9.78087E+12,Caring For Your Aging Parents,Donna Cohen,http://www.openisbn.com/cover/0874777992_72.jpg,Tarcher,288,,
61007072,9.78006E+12,Sotah,Naomi Ragen,http://www.openisbn.com/cover/0061007072_72.jpg,Harpercollins (Mm),0,,
811205967,9.78081E+12,Sweet Bird Of Youth,Tennessee Williams,http://www.openisbn.com/cover/0811205967_72.jpg,New Directions Publishing Corporation,124,,
679750304,9.78068E+12,The Culture Of Desire: Paradox And Perversity In Gay Lives Today,Frank Browning,http://www.openisbn.com/cover/0679750304_72.jpg,Vintage,241,,
921912951,9.78092E+12,Going To Town: Architectural Walking Tours In Southern Ontario,Katherine Ashenburg,http://www.openisbn.com/cover/0921912951_72.jpg,Macfarlane Walter &amp; Ross,252,,
486287599,9.78049E+12,A Modest Proposal And Other Satirical Works (Dover Thrift Editions),Jonathan Swift,http://www.openisbn.com/cover/0486287599_72.jpg,Dover Publications,64,,
312963157,9.78031E+12,The Last Girl,Penelope Evans,http://www.openisbn.com/cover/0312963157_72.jpg,St. Martin's Press,256,,
691003122,9.78069E+12,Painting In Florence And Siena After The Black Death,Millard Meiss,http://www.openisbn.com/cover/0691003122_72.jpg,Princeton University Press,212,,
067088460X,9.78067E+12,Bemelmans: The Life And Art Of Madeline's Creator,John Bemelmans Marciano,,,,,
887307361,9.78089E+12,The Reengineering Revolution: A Handbook,Michael Hammer,http://www.openisbn.com/cover/0887307361_72.jpg,HarperBusiness,336,,
688089054,9.78069E+12,One Page Management: Success Through Access! How To Get The Key Facts You Need To Get The Job Done,PhD. Riaz Khadem,,,,,
399522662,9.7804E+12,Buy Book,,,,,,
62548662,9.78006E+12,Meditations For Women Who Do Too Much,Anne Wilson Schaef,http://www.openisbn.com/cover/0062548662_72.jpg,HarperSanFrancisco,416,,
804112657,9.7808E+12,How To Handle Trouble,John Carmody,http://www.openisbn.com/cover/0804112657_72.jpg,Ivy Books,181,,
1561704059,9.78156E+12,Being: How To Increase Your Awareness Of Oneness,Lee Coit,http://www.openisbn.com/cover/1561704059_72.jpg,Hay House Inc,160,,
446525685,9.78045E+12,Business @ The Speed Of Thought : Using A Digital Nervous System,Bill Gates,http://www.openisbn.com/cover/0446525685_72.jpg,Grand Central Publishing,496,,
61011886,9.78006E+12,Enter Whining,Fran Drescher,http://www.openisbn.com/cover/0061011886_72.jpg,HarperEntertainment,288,,
034536225X,9.78035E+12,I'll Take It,Paul Rudnick,http://www.openisbn.com/cover/034536225X_72.jpg,Ballantine Books,0,,
380728753,9.78038E+12,The Escape From Home (Beyond The Western Sea,,,,,,
740729497,9.78074E+12,1,,,,,,
140046941,9.78014E+12,Black Odyssey: The Case Of The Slave Ship `Amistad',Mary Cable,http://www.openisbn.com/cover/0140046941_72.jpg,Penguin (Non-Classics),183,,
684837455,9.78068E+12,Black-Eyed Peas For The Soul: Tales To Strengthen The African American Spirit And Encourage The Heart,Donna Marie Williams,http://www.openisbn.com/cover/0684837455_72.jpg,Touchstone,304,,
312022808,9.78031E+12,Sherlock Holmes And The Mysterious Friend Of Oscar Wilde,Russell A. Brown,http://www.openisbn.com/cover/0312022808_72.jpg,St Martins Pr,176,,
828869782,9.78083E+12,"Pour Toi (French Edition Of ""For You With Love.""",Louis Untermeyer,,,,,
055321392X,9.78055E+12,Of Human Bondage (Bantam Classics),W. Somerset Maugham,,,,,
881844632,9.78088E+12,High Rising,Angela Mackail Thirkell,http://www.openisbn.com/cover/0881844632_72.jpg,Carroll &amp; Graf Pub,282,,
2710300257,9.78271E+12,Antigone,Jean Anouilh,http://www.openisbn.com/cover/2710300257_72.jpg,La Table Ronde,122,,
375507914,9.78038E+12,Invisible Man: A Novel,Ralph Ellison,http://www.openisbn.com/cover/0375507914_72.jpg,Random House,448,,
486220370,9.78049E+12,Indian Boyhood,Charles A. Eastman,,,,,
839828500,9.78084E+12,High,,,,,,
394408853,9.78039E+12,A Very Young Dancer,Jill Krementz,http://www.openisbn.com/cover/0394408853_72.jpg,Knopf,128,,
310219345,9.78031E+12,Following Christ,Joseph M. Stowell,http://www.openisbn.com/cover/0310219345_72.jpg,Zondervan,240,,
394565614,9.78039E+12,Caribbean,James A. Michener,http://www.openisbn.com/cover/0394565614_72.jpg,Random House,672,,
192834320,9.78019E+12,Barchester Towers (Oxford World's Classics),Anthony Trollope,,,,,
684839571,9.78068E+12,The Girls Next Door,Lindsy Van Gelder,,,,,
156476768X,9.78156E+12,A Woman's Journey Through 1 Peter: 8 Lessons On Confidence Exclusively For Women,Dee Brestin,http://www.openisbn.com/cover/156476768X_72.jpg,Faithful Woman,144,,
440123925,9.78044E+12,Exit To Eden,Anne Rampling,http://www.openisbn.com/cover/0440123925_72.jpg,Dell,308,,
385264860,9.78039E+12,Raging Hormones,Martha Williamson,,,,,
006109921X,9.78006E+12,Up Island,Anne Rivers Siddons,http://www.openisbn.com/cover/006109921X_72.jpg,HarperTorch,512,,
870119206,9.78087E+12,Salad Anniversary,Machi Tawara,,,,,
394741722,9.78039E+12,American Fried V172,Calvin Trillin,http://www.openisbn.com/cover/0394741722_72.jpg,Vintage,183,,
140437908,9.78014E+12,Major Barbara (Penguin Classics),George Bernard Shaw,,,,,
60975466,9.78006E+12,The Measure Of Our Success: A Letter To My Children And Yours,Marian Wright Edelman,http://www.openisbn.com/cover/0060975466_72.jpg,William Morrow Paperbacks,97,,
671578588,9.78067E+12,Hokas Pokas!,Poul Anderson,,,,,
671653989,9.78067E+12,Falling Free,Lois McMaster Bujold,http://www.openisbn.com/cover/0671653989_72.jpg,Baen,320,,
886777119,9.78089E+12,Catfantastic 4,Andre Norton,,,,,
886777410,9.78089E+12,Sword And Sorceress XIV,Marion Zimmer Bradley,http://www.openisbn.com/cover/0886777410_72.jpg,DAW,352,,
671577743,9.78067E+12,Hoka! Hoka! Hoka!,Gordon Dickson,,,,,
067087485X,9.78067E+12,Out To Canaan (The Mitford Years,,,,,,
553349155,9.78055E+12,184 Businesses Anyone Can Start,Entrepreneur Magazine,http://www.openisbn.com/cover/0553349155_72.jpg,Bantam,306,,
156227258,9.78016E+12,The Crafts Business Encyclopedia: Marketing,,,,,,
1578511933,9.78158E+12,Digital Capital: Harnessing The Power Of Business Webs,Don Tapscott,,,,,
684815753,9.78068E+12,Follow The Wind,Bo Links,http://www.openisbn.com/cover/0684815753_72.jpg,Scribner Paperback Fiction,256,,
